Datum,DAX
14.09.2015,10131
15.09.2015,10188
16.09.2015,10227
17.09.2015,10229
18.09.2015,9916
21.09.2015,9948
22.09.2015,9570
23.09.2015,9612
24.09.2015,9427
25.09.2015,9688
28.09.2015,9483
29.09.2015,9450
30.09.2015,9660
01.10.2015,9509
02.10.2015,9553
05.10.2015,9814
06.10.2015,9902
07.10.2015,9970
08.10.2015,9993
09.10.2015,10096
12.10.2015,10119
13.10.2015,10032
14.10.2015,9915
15.10.2015,10064
16.10.2015,10104
19.10.2015,10164
20.10.2015,10147
21.10.2015,10238
22.10.2015,10491
23.10.2015,10794
26.10.2015,10801
27.10.2015,10692
28.10.2015,10831
29.10.2015,10800
30.10.2015,10850
02.11.2015,10950
03.11.2015,10951
04.11.2015,10845
05.11.2015,10887
06.11.2015,10988
09.11.2015,10815
10.11.2015,10832
11.11.2015,10907
12.11.2015,10782
13.11.2015,10708
16.11.2015,10713
17.11.2015,10971
18.11.2015,10959
19.11.2015,11085
20.11.2015,11119
23.11.2015,11092
24.11.2015,10933
25.11.2015,11169
26.11.2015,11320
27.11.2015,11293
30.11.2015,11382
01.12.2015,11261
02.12.2015,11190
03.12.2015,10789
04.12.2015,10752
07.12.2015,10886
08.12.2015,10673
09.12.2015,10592
10.12.2015,10598
11.12.2015,10340
14.12.2015,10139
15.12.2015,10450
16.12.2015,10469
17.12.2015,10738
18.12.2015,10608
21.12.2015,10497
22.12.2015,10488
23.12.2015,10727
28.12.2015,10653
29.12.2015,10860
30.12.2015,10743
04.01.2016,10283
05.01.2016,10310
06.01.2016,10214
07.01.2016,9979
08.01.2016,9849
11.01.2016,9825
12.01.2016,9985
13.01.2016,9960
14.01.2016,9794
15.01.2016,9545
18.01.2016,9521
19.01.2016,9664
20.01.2016,9391
21.01.2016,9574
22.01.2016,9764
25.01.2016,9736
26.01.2016,9822
27.01.2016,9880
28.01.2016,9639
29.01.2016,9798
01.02.2016,9757
02.02.2016,9581
03.02.2016,9434
04.02.2016,9393
05.02.2016,9286
08.02.2016,8979
09.02.2016,8879
10.02.2016,9017
11.02.2016,8752
12.02.2016,8967
15.02.2016,9206
16.02.2016,9135
17.02.2016,9377
18.02.2016,9463
19.02.2016,9388
22.02.2016,9573
23.02.2016,9416
24.02.2016,9167
25.02.2016,9331
26.02.2016,9513
29.02.2016,9495
01.03.2016,9717
02.03.2016,9776
03.03.2016,9751
04.03.2016,9824
07.03.2016,9778
08.03.2016,9692
09.03.2016,9723
10.03.2016,9498
11.03.2016,9831
14.03.2016,9990
15.03.2016,9933
16.03.2016,9983
17.03.2016,9892
18.03.2016,9950
21.03.2016,9948
22.03.2016,9990
23.03.2016,10022
24.03.2016,9851
29.03.2016,9887
30.03.2016,10046
31.03.2016,9965
01.04.2016,9794
04.04.2016,9822
05.04.2016,9563
06.04.2016,9624
07.04.2016,9530
08.04.2016,9622
11.04.2016,9682
12.04.2016,9761
13.04.2016,10026
14.04.2016,10093
15.04.2016,10051
18.04.2016,10120
19.04.2016,10349
20.04.2016,10421
21.04.2016,10435
22.04.2016,10373
25.04.2016,10294
26.04.2016,10259
27.04.2016,10299
28.04.2016,10321
29.04.2016,10038
02.05.2016,10123
03.05.2016,9926
04.05.2016,9828
05.05.2016,9851
06.05.2016,9869
09.05.2016,9980
10.05.2016,10045
11.05.2016,9975
12.05.2016,9862
13.05.2016,9952
17.05.2016,9890
18.05.2016,9943
19.05.2016,9795
20.05.2016,9916
23.05.2016,9842
24.05.2016,10057
25.05.2016,10205
26.05.2016,10272
27.05.2016,10286
30.05.2016,10333
31.05.2016,10262
01.06.2016,10204
02.06.2016,10208
03.06.2016,10103
06.06.2016,10121
07.06.2016,10287
08.06.2016,10217
09.06.2016,10088
10.06.2016,9834
13.06.2016,9657
14.06.2016,9519
15.06.2016,9606
16.06.2016,9550
17.06.2016,9631
20.06.2016,9962
21.06.2016,10015
22.06.2016,10071
23.06.2016,10257
24.06.2016,9557
27.06.2016,9268
28.06.2016,9447
29.06.2016,9612
30.06.2016,9680
01.07.2016,9776
04.07.2016,9709
05.07.2016,9532
06.07.2016,9373
07.07.2016,9418
08.07.2016,9629
11.07.2016,9833
12.07.2016,9964
13.07.2016,9930
14.07.2016,10068
15.07.2016,10066
18.07.2016,10063
19.07.2016,9981
20.07.2016,10142
21.07.2016,10156
22.07.2016,10147
25.07.2016,10198
26.07.2016,10247
27.07.2016,10319
28.07.2016,10274
29.07.2016,10337
01.08.2016,10330
02.08.2016,10144
03.08.2016,10170
04.08.2016,10227
05.08.2016,10367
08.08.2016,10432
09.08.2016,10692
10.08.2016,10650
11.08.2016,10742
12.08.2016,10713
15.08.2016,10739
16.08.2016,10676
17.08.2016,10537
18.08.2016,10603
19.08.2016,10544
22.08.2016,10494
23.08.2016,10592
24.08.2016,10622
25.08.2016,10529
26.08.2016,10587
29.08.2016,10544
30.08.2016,10657
31.08.2016,10592
01.09.2016,10534
02.09.2016,10683
05.09.2016,10672
06.09.2016,10687
07.09.2016,10752
08.09.2016,10675
09.09.2016,10573
12.09.2016,10431
13.09.2016,10386
14.09.2016,10378
15.09.2016,10431
16.09.2016,10276
19.09.2016,10373
20.09.2016,10393
21.09.2016,10436
22.09.2016,10674
23.09.2016,10626
26.09.2016,10393
27.09.2016,10361
28.09.2016,10438
29.09.2016,10405
30.09.2016,10511
04.10.2016,10619
05.10.2016,10585
06.10.2016,10568
07.10.2016,10490
10.10.2016,10624
11.10.2016,10577
12.10.2016,10523
13.10.2016,10414
14.10.2016,10580
17.10.2016,10503
18.10.2016,10631
19.10.2016,10645
20.10.2016,10701
21.10.2016,10710
24.10.2016,10761
25.10.2016,10757
26.10.2016,10709
27.10.2016,10717
28.10.2016,10696
31.10.2016,10665
01.11.2016,10526
02.11.2016,10370
03.11.2016,10325
04.11.2016,10259
07.11.2016,10456
08.11.2016,10482
09.11.2016,10646
10.11.2016,10630
11.11.2016,10667
14.11.2016,10693
15.11.2016,10735
16.11.2016,10663
17.11.2016,10685
18.11.2016,10664
21.11.2016,10685
22.11.2016,10713
23.11.2016,10662
24.11.2016,10689
25.11.2016,10699
28.11.2016,10582
29.11.2016,10620
30.11.2016,10640
01.12.2016,10534
02.12.2016,10513
05.12.2016,10684
06.12.2016,10775
07.12.2016,10986
08.12.2016,11179
09.12.2016,11203
12.12.2016,11190
13.12.2016,11284
14.12.2016,11244
15.12.2016,11366
16.12.2016,11404
19.12.2016,11426
20.12.2016,11464
21.12.2016,11468
22.12.2016,11456
23.12.2016,11449
27.12.2016,11472
28.12.2016,11474
29.12.2016,11451
30.12.2016,11481
02.01.2017,11598
03.01.2017,11584
04.01.2017,11584
05.01.2017,11584
06.01.2017,11599
09.01.2017,11563
10.01.2017,11583
11.01.2017,11646
12.01.2017,11521
13.01.2017,11629
16.01.2017,11554
17.01.2017,11540
18.01.2017,11599
19.01.2017,11596
20.01.2017,11630
23.01.2017,11545
24.01.2017,11594
25.01.2017,11806
26.01.2017,11848
27.01.2017,11814
30.01.2017,11681
31.01.2017,11535
01.02.2017,11659
02.02.2017,11627
03.02.2017,11651
06.02.2017,11509
07.02.2017,11549
08.02.2017,11543
09.02.2017,11642
10.02.2017,11666
13.02.2017,11774
14.02.2017,11771
15.02.2017,11793
16.02.2017,11757
17.02.2017,11757
20.02.2017,11827
21.02.2017,11967
22.02.2017,11998
23.02.2017,11947
24.02.2017,11804
27.02.2017,11822
28.02.2017,11834
01.03.2017,12067
02.03.2017,12059
03.03.2017,12027
06.03.2017,11958
07.03.2017,11966
08.03.2017,11967
09.03.2017,11978
10.03.2017,11963
13.03.2017,11990
14.03.2017,11988
15.03.2017,12009
16.03.2017,12083
17.03.2017,12095
20.03.2017,12052
21.03.2017,11962
22.03.2017,11904
23.03.2017,12039
24.03.2017,12064
27.03.2017,11996
28.03.2017,12149
29.03.2017,12203
30.03.2017,12256
31.03.2017,12312
03.04.2017,12257
04.04.2017,12282
05.04.2017,12217
06.04.2017,12230
07.04.2017,12225
10.04.2017,12200
11.04.2017,12139
12.04.2017,12154
13.04.2017,12109
18.04.2017,12000
19.04.2017,12016
20.04.2017,12027
21.04.2017,12048
24.04.2017,12454
25.04.2017,12467
26.04.2017,12472
27.04.2017,12443
28.04.2017,12438
02.05.2017,12507
03.05.2017,12527
04.05.2017,12647
05.05.2017,12716
08.05.2017,12694
09.05.2017,12749
10.05.2017,12757
11.05.2017,12711
12.05.2017,12770
15.05.2017,12807
16.05.2017,12804
17.05.2017,12631
18.05.2017,12590
19.05.2017,12638
22.05.2017,12619
23.05.2017,12659
24.05.2017,12642
25.05.2017,12621
26.05.2017,12602
29.05.2017,12628
30.05.2017,12598
31.05.2017,12615
01.06.2017,12664
02.06.2017,12822
06.06.2017,12690
07.06.2017,12672
08.06.2017,12713
09.06.2017,12815
12.06.2017,12690
13.06.2017,12764
14.06.2017,12805
15.06.2017,12691
16.06.2017,12752
19.06.2017,12888
20.06.2017,12814
21.06.2017,12774
22.06.2017,12794
23.06.2017,12733
26.06.2017,12770
27.06.2017,12671
28.06.2017,12647
29.06.2017,12416
30.06.2017,12325
03.07.2017,12475
04.07.2017,12437
05.07.2017,12453
06.07.2017,12381
07.07.2017,12388
10.07.2017,12445
11.07.2017,12437
12.07.2017,12626
13.07.2017,12641
14.07.2017,12631
17.07.2017,12587
18.07.2017,12430
19.07.2017,12452
20.07.2017,12447
21.07.2017,12240
24.07.2017,12208
25.07.2017,12264
26.07.2017,12305
27.07.2017,12212
28.07.2017,12162
31.07.2017,12118
01.08.2017,12251
02.08.2017,12181
03.08.2017,12154
04.08.2017,12297
07.08.2017,12257
08.08.2017,12292
09.08.2017,12154
10.08.2017,12014
11.08.2017,12014
14.08.2017,12165
15.08.2017,12177
16.08.2017,12263
17.08.2017,12203
18.08.2017,12165
21.08.2017,12065
22.08.2017,12229
23.08.2017,12174
24.08.2017,12180
25.08.2017,12167
28.08.2017,12123
29.08.2017,11945
30.08.2017,12002
31.08.2017,12055
01.09.2017,12142
04.09.2017,12102
05.09.2017,12123
06.09.2017,12214
07.09.2017,12296
08.09.2017,12303
11.09.2017,12475
12.09.2017,12524
13.09.2017,12553
14.09.2017,12540
15.09.2017,12518
18.09.2017,12559
19.09.2017,12561
20.09.2017,12569
21.09.2017,12600
22.09.2017,12592
25.09.2017,12594
26.09.2017,12605
27.09.2017,12657
28.09.2017,12704
29.09.2017,12828
02.10.2017,12902
04.10.2017,12970
05.10.2017,12968
06.10.2017,12955
09.10.2017,12976
10.10.2017,12949
11.10.2017,12970
12.10.2017,12982
13.10.2017,12991
16.10.2017,13003
17.10.2017,12995
18.10.2017,13043
19.10.2017,12990
20.10.2017,12991
23.10.2017,13003
24.10.2017,13013
25.10.2017,12953
26.10.2017,13133
27.10.2017,13217
30.10.2017,13229
01.11.2017,13465
02.11.2017,13440
03.11.2017,13478
06.11.2017,13468
07.11.2017,13379
08.11.2017,13382
09.11.2017,13182
10.11.2017,13127
13.11.2017,13074
14.11.2017,13033
15.11.2017,12976
16.11.2017,13047
17.11.2017,12993
20.11.2017,13058
21.11.2017,13167
22.11.2017,13015
23.11.2017,13008
24.11.2017,13059
27.11.2017,13000
28.11.2017,13059
29.11.2017,13061
30.11.2017,13023
01.12.2017,12861
04.12.2017,13058
05.12.2017,13048
06.12.2017,12998
07.12.2017,13045
08.12.2017,13153
11.12.2017,13123
12.12.2017,13183
13.12.2017,13125
14.12.2017,13068
15.12.2017,13103
18.12.2017,13312
19.12.2017,13215
20.12.2017,13069
21.12.2017,13109
22.12.2017,13072
27.12.2017,13070
28.12.2017,12979
29.12.2017,12917
02.01.2018,12871
03.01.2018,12978
04.01.2018,13167
05.01.2018,13319
08.01.2018,13367
09.01.2018,13385
10.01.2018,13281
11.01.2018,13202
12.01.2018,13245
15.01.2018,13200
16.01.2018,13246
17.01.2018,13183
18.01.2018,13281
19.01.2018,13434
22.01.2018,13463
23.01.2018,13559
24.01.2018,13414
25.01.2018,13298
26.01.2018,13340
29.01.2018,13324
30.01.2018,13197
31.01.2018,13189
01.02.2018,13003
02.02.2018,12785
05.02.2018,12687
06.02.2018,12392
07.02.2018,12590
08.02.2018,12260
09.02.2018,12107
12.02.2018,12282
13.02.2018,12196
14.02.2018,12339
15.02.2018,12346
16.02.2018,12451
19.02.2018,12385
20.02.2018,12487
21.02.2018,12470
22.02.2018,12461
23.02.2018,12483
26.02.2018,12527
27.02.2018,12490
28.02.2018,12435
01.03.2018,12190
02.03.2018,11913
05.03.2018,12090
06.03.2018,12113
07.03.2018,12245
08.03.2018,12355
09.03.2018,12346
12.03.2018,12418
13.03.2018,12221
14.03.2018,12237
15.03.2018,12345
16.03.2018,12389
19.03.2018,12217
20.03.2018,12307
21.03.2018,12309
22.03.2018,12100
23.03.2018,11886
26.03.2018,11787
27.03.2018,11970
28.03.2018,11940
29.03.2018,12096
03.04.2018,12002
04.04.2018,11957
05.04.2018,12305
06.04.2018,12241
09.04.2018,12261
10.04.2018,12397
11.04.2018,12293
12.04.2018,12415
13.04.2018,12442
16.04.2018,12391
17.04.2018,12585
18.04.2018,12590
19.04.2018,12567
20.04.2018,12540
23.04.2018,12572
24.04.2018,12550
25.04.2018,12422
26.04.2018,12500
27.04.2018,12580
30.04.2018,12612
02.05.2018,12802
03.05.2018,12690
04.05.2018,12819
07.05.2018,12948
08.05.2018,12912
09.05.2018,12943
10.05.2018,13022
11.05.2018,13001
14.05.2018,12977
15.05.2018,12970
16.05.2018,12996
17.05.2018,13114
18.05.2018,13077
22.05.2018,13169
23.05.2018,12976
24.05.2018,12855
25.05.2018,12938
28.05.2018,12863
29.05.2018,12666
30.05.2018,12783
31.05.2018,12604
01.06.2018,12724
04.06.2018,12770
05.06.2018,12787
06.06.2018,12830
07.06.2018,12811
08.06.2018,12766
11.06.2018,12842
12.06.2018,12842
13.06.2018,12890
14.06.2018,13107
15.06.2018,13010
18.06.2018,12834
19.06.2018,12677
20.06.2018,12695
21.06.2018,12511
22.06.2018,12579
25.06.2018,12270
26.06.2018,12234
27.06.2018,12348
28.06.2018,12177
29.06.2018,12306
02.07.2018,12238
03.07.2018,12349
04.07.2018,12317
05.07.2018,12464
06.07.2018,12496
09.07.2018,12543
10.07.2018,12609
11.07.2018,12417
12.07.2018,12492
13.07.2018,12540
16.07.2018,12561
17.07.2018,12661
18.07.2018,12765
19.07.2018,12686
20.07.2018,12561
23.07.2018,12548
24.07.2018,12689
25.07.2018,12579
26.07.2018,12809
27.07.2018,12860
30.07.2018,12798
31.07.2018,12805
01.08.2018,12737
02.08.2018,12546
03.08.2018,12615
06.08.2018,12598
07.08.2018,12648
08.08.2018,12633
09.08.2018,12676
10.08.2018,12424
13.08.2018,12358
14.08.2018,12358
15.08.2018,12163
16.08.2018,12237
17.08.2018,12210
20.08.2018,12331
21.08.2018,12384
22.08.2018,12385
23.08.2018,12365
24.08.2018,12394
27.08.2018,12538
28.08.2018,12527
29.08.2018,12561
30.08.2018,12494
31.08.2018,12364
03.09.2018,12346
04.09.2018,12210
05.09.2018,12040
06.09.2018,11955
07.09.2018,11959
10.09.2018,11986
11.09.2018,11970
12.09.2018,12032
13.09.2018,12055
14.09.2018,12124
17.09.2018,12096
18.09.2018,12157
19.09.2018,12219
20.09.2018,12326
21.09.2018,12430
24.09.2018,12350
25.09.2018,12374
26.09.2018,12385
27.09.2018,12435
28.09.2018,12246
01.10.2018,12339
02.10.2018,12287
04.10.2018,12244
05.10.2018,12111
08.10.2018,11947
09.10.2018,11977
10.10.2018,11712
11.10.2018,11539
12.10.2018,11523
15.10.2018,11614
16.10.2018,11776
17.10.2018,11715
18.10.2018,11589
19.10.2018,11553
22.10.2018,11524
23.10.2018,11274
24.10.2018,11191
25.10.2018,11307
26.10.2018,11200
29.10.2018,11335
30.10.2018,11287
31.10.2018,11447
01.11.2018,11468
02.11.2018,11518
05.11.2018,11494
06.11.2018,11484
07.11.2018,11579
08.11.2018,11527
09.11.2018,11529
12.11.2018,11325
13.11.2018,11472
14.11.2018,11412
15.11.2018,11353
16.11.2018,11341
19.11.2018,11244
20.11.2018,11066
21.11.2018,11244
22.11.2018,11138
23.11.2018,11192
26.11.2018,11354
27.11.2018,11309
28.11.2018,11298
29.11.2018,11298
30.11.2018,11257
03.12.2018,11465
04.12.2018,11335
05.12.2018,11200
06.12.2018,10810
07.12.2018,10788
10.12.2018,10622
11.12.2018,10780
12.12.2018,10929
13.12.2018,10924
14.12.2018,10865
17.12.2018,10772
18.12.2018,10740
19.12.2018,10766
20.12.2018,10611
21.12.2018,10633
27.12.2018,10381
28.12.2018,10558
02.01.2019,10580
03.01.2019,10416
04.01.2019,10767
07.01.2019,10747
08.01.2019,10803
09.01.2019,10893
10.01.2019,10921
11.01.2019,10887
14.01.2019,10855
15.01.2019,10891
16.01.2019,10931
17.01.2019,10918
18.01.2019,11205
21.01.2019,11136
22.01.2019,11090
23.01.2019,11071
24.01.2019,11130
25.01.2019,11281
28.01.2019,11210
29.01.2019,11218
30.01.2019,11181
31.01.2019,11173
01.02.2019,11180
04.02.2019,11176
05.02.2019,11367
06.02.2019,11324
07.02.2019,11022
08.02.2019,10906
11.02.2019,11014
12.02.2019,11126
13.02.2019,11167
14.02.2019,11089
15.02.2019,11299
18.02.2019,11299
19.02.2019,11309
20.02.2019,11401
21.02.2019,11423
22.02.2019,11457
25.02.2019,11505
26.02.2019,11540
27.02.2019,11487
28.02.2019,11515
01.03.2019,11601
04.03.2019,11592
05.03.2019,11620
06.03.2019,11587
07.03.2019,11517
08.03.2019,11457
11.03.2019,11543
12.03.2019,11524
13.03.2019,11572
14.03.2019,11587
15.03.2019,11685
18.03.2019,11657
19.03.2019,11788
20.03.2019,11603
21.03.2019,11549
22.03.2019,11364
25.03.2019,11346
26.03.2019,11419
27.03.2019,11419
28.03.2019,11428
29.03.2019,11526
01.04.2019,11681
02.04.2019,11754
03.04.2019,11954
04.04.2019,11988
05.04.2019,12009
08.04.2019,11963
09.04.2019,11850
10.04.2019,11905
11.04.2019,11935
12.04.2019,11999
15.04.2019,12020
16.04.2019,12101
17.04.2019,12153
18.04.2019,12222
23.04.2019,12235
24.04.2019,12313
25.04.2019,12282
26.04.2019,12315
29.04.2019,12328
30.04.2019,12344
02.05.2019,12345
03.05.2019,12412
06.05.2019,12286
07.05.2019,12092
08.05.2019,12179
09.05.2019,11973
10.05.2019,12059
13.05.2019,11876
14.05.2019,11991
15.05.2019,12099
16.05.2019,12310
17.05.2019,12238
20.05.2019,12041
21.05.2019,12143
22.05.2019,12168
23.05.2019,11952
24.05.2019,12011
27.05.2019,12071
28.05.2019,12027
29.05.2019,11837
30.05.2019,11902
31.05.2019,11726
03.06.2019,11792
04.06.2019,11971
05.06.2019,11980
06.06.2019,11953
07.06.2019,12045
11.06.2019,12155
12.06.2019,12115
13.06.2019,12169
14.06.2019,12096
17.06.2019,12085
18.06.2019,12331
19.06.2019,12308
20.06.2019,12355
21.06.2019,12339
24.06.2019,12274
25.06.2019,12228
26.06.2019,12245
27.06.2019,12271
28.06.2019,12398
01.07.2019,12521
02.07.2019,12526
03.07.2019,12616
04.07.2019,12629
05.07.2019,12568
08.07.2019,12543
09.07.2019,12436
10.07.2019,12373
11.07.2019,12332
12.07.2019,12323
15.07.2019,12387
16.07.2019,12430
17.07.2019,12341
18.07.2019,12227
19.07.2019,12260
22.07.2019,12289
23.07.2019,12490
24.07.2019,12522
25.07.2019,12362
26.07.2019,12419
29.07.2019,12417
30.07.2019,12147
31.07.2019,12189
01.08.2019,12253
02.08.2019,11872
05.08.2019,11658
06.08.2019,11567
07.08.2019,11650
08.08.2019,11845
09.08.2019,11693
12.08.2019,11679
13.08.2019,11750
14.08.2019,11492
15.08.2019,11412
16.08.2019,11562
19.08.2019,11715
20.08.2019,11651
21.08.2019,11802
22.08.2019,11747
23.08.2019,11611
26.08.2019,11658
27.08.2019,11730
28.08.2019,11701
29.08.2019,11838
30.08.2019,11939
02.09.2019,11953
03.09.2019,11910
04.09.2019,12025
05.09.2019,12126
06.09.2019,12191
09.09.2019,12226
10.09.2019,12268
11.09.2019,12359
12.09.2019,12410
13.09.2019,12468
16.09.2019,12380
17.09.2019,12372
18.09.2019,12389
19.09.2019,12457
20.09.2019,12468
23.09.2019,12342
24.09.2019,12307
25.09.2019,12234
26.09.2019,12288
27.09.2019,12380
30.09.2019,12428
01.10.2019,12263
02.10.2019,11925
04.10.2019,12012
07.10.2019,12097
08.10.2019,11970
09.10.2019,12094
10.10.2019,12164
11.10.2019,12511
14.10.2019,12486
15.10.2019,12629
16.10.2019,12670
17.10.2019,12654
18.10.2019,12633
21.10.2019,12747
22.10.2019,12754
23.10.2019,12798
24.10.2019,12872
25.10.2019,12894
28.10.2019,12941
29.10.2019,12939
30.10.2019,12910
31.10.2019,12866
01.11.2019,12961
04.11.2019,13136
05.11.2019,13148
06.11.2019,13179
07.11.2019,13289
08.11.2019,13228
11.11.2019,13198
12.11.2019,13283
13.11.2019,13230
14.11.2019,13180
15.11.2019,13241
18.11.2019,13207
19.11.2019,13221
20.11.2019,13158
21.11.2019,13137
22.11.2019,13163
25.11.2019,13246
26.11.2019,13236
27.11.2019,13287
28.11.2019,13245
29.11.2019,13236
02.12.2019,12964
03.12.2019,12989
04.12.2019,13140
05.12.2019,13054
06.12.2019,13166
09.12.2019,13105
10.12.2019,13070
11.12.2019,13146
12.12.2019,13221
13.12.2019,13282
16.12.2019,13407
17.12.2019,13287
18.12.2019,13222
19.12.2019,13211
20.12.2019,13318
23.12.2019,13300
27.12.2019,13337
30.12.2019,13249
02.01.2020,13385
03.01.2020,13219
06.01.2020,13126
07.01.2020,13226
08.01.2020,13320
09.01.2020,13495
10.01.2020,13483
13.01.2020,13451
14.01.2020,13456
15.01.2020,13432
16.01.2020,13429
17.01.2020,13526
20.01.2020,13548
21.01.2020,13555
22.01.2020,13515
23.01.2020,13388
24.01.2020,13576
27.01.2020,13204
28.01.2020,13323
29.01.2020,13345
30.01.2020,13157
31.01.2020,12981
03.02.2020,13045
04.02.2020,13281
05.02.2020,13478
06.02.2020,13574
07.02.2020,13513
10.02.2020,13494
11.02.2020,13627
12.02.2020,13749
13.02.2020,13745
14.02.2020,13744
17.02.2020,13783
18.02.2020,13681
19.02.2020,13789
20.02.2020,13664
21.02.2020,13579
24.02.2020,13035
25.02.2020,12790
26.02.2020,12774
27.02.2020,12367
28.02.2020,11890
02.03.2020,11857
03.03.2020,11985
04.03.2020,12127
05.03.2020,11944
06.03.2020,11541
09.03.2020,10625
10.03.2020,10475
11.03.2020,10438
12.03.2020,9161
13.03.2020,9232
16.03.2020,8742
17.03.2020,8939
18.03.2020,8441
19.03.2020,8610
20.03.2020,8928
23.03.2020,8741
24.03.2020,9700
25.03.2020,9874
26.03.2020,10000
27.03.2020,9632
30.03.2020,9815
31.03.2020,9935
01.04.2020,9544
02.04.2020,9570
03.04.2020,9525
06.04.2020,10075
07.04.2020,10356
08.04.2020,10332
09.04.2020,10564
15.04.2020,10279
16.04.2020,10301
17.04.2020,10625
20.04.2020,10675
21.04.2020,10249
22.04.2020,10415
23.04.2020,10513
24.04.2020,10336
27.04.2020,10659
28.04.2020,10795
29.04.2020,11107
30.04.2020,10861
04.05.2020,10466
05.05.2020,10729
06.05.2020,10606
07.05.2020,10759
08.05.2020,10904
11.05.2020,10824
12.05.2020,10819
13.05.2020,10542
14.05.2020,10337
15.05.2020,10465
18.05.2020,11058
19.05.2020,11075
20.05.2020,11223
21.05.2020,11065
22.05.2020,11073
25.05.2020,11391
26.05.2020,11504
27.05.2020,11657
28.05.2020,11781
29.05.2020,11586
02.06.2020,12021
03.06.2020,12487
04.06.2020,12430
05.06.2020,12847
08.06.2020,12819
09.06.2020,12617
10.06.2020,12530
11.06.2020,11970
12.06.2020,11949
15.06.2020,11911
16.06.2020,12315
17.06.2020,12382
18.06.2020,12281
19.06.2020,12330
22.06.2020,12262
23.06.2020,12523
24.06.2020,12093
25.06.2020,12177
26.06.2020,12089
29.06.2020,12232
30.06.2020,12310
01.07.2020,12260
02.07.2020,12608
03.07.2020,12528
06.07.2020,12733
07.07.2020,12616
08.07.2020,12494
09.07.2020,12489
10.07.2020,12633
13.07.2020,12799
14.07.2020,12697
15.07.2020,12930
16.07.2020,12874
17.07.2020,12919
20.07.2020,13046
21.07.2020,13171
22.07.2020,13104
23.07.2020,13103
24.07.2020,12838
27.07.2020,12838
28.07.2020,12835
29.07.2020,12822
30.07.2020,12379
31.07.2020,12313
03.08.2020,12646
04.08.2020,12600
05.08.2020,12660
06.08.2020,12591
07.08.2020,12674
10.08.2020,12687
11.08.2020,12946
12.08.2020,13058
13.08.2020,12993
14.08.2020,12901
17.08.2020,12920
18.08.2020,12881
19.08.2020,12977
20.08.2020,12830
21.08.2020,12764
24.08.2020,13066
25.08.2020,13061
26.08.2020,13190
27.08.2020,13096
28.08.2020,13033
31.08.2020,12945
01.09.2020,12974
02.09.2020,13243
03.09.2020,13057
04.09.2020,12842
07.09.2020,13100
08.09.2020,12968
09.09.2020,13237
10.09.2020,13208
11.09.2020,13202
14.09.2020,13193
15.09.2020,13217
16.09.2020,13255
17.09.2020,13208
18.09.2020,13116
21.09.2020,12542
22.09.2020,12594
23.09.2020,12642
24.09.2020,12606
25.09.2020,12469
28.09.2020,12870
29.09.2020,12825
30.09.2020,12760
01.10.2020,12730
02.10.2020,12689
05.10.2020,12828
06.10.2020,12906
07.10.2020,12928
08.10.2020,13042
09.10.2020,13051
12.10.2020,13138
13.10.2020,13018
14.10.2020,13028
15.10.2020,12703
16.10.2020,12908
19.10.2020,12854
20.10.2020,12736
21.10.2020,12557
22.10.2020,12543
23.10.2020,12645
26.10.2020,12177
27.10.2020,12063
28.10.2020,11560
29.10.2020,11598
30.10.2020,11556
02.11.2020,11788
03.11.2020,12088
04.11.2020,12324
05.11.2020,12568
06.11.2020,12480
09.11.2020,13095
10.11.2020,13163
11.11.2020,13216
12.11.2020,13052
13.11.2020,13076
16.11.2020,13138
17.11.2020,13133
18.11.2020,13201
19.11.2020,13086
20.11.2020,13137
23.11.2020,13126
24.11.2020,13292
25.11.2020,13289
26.11.2020,13286
27.11.2020,13335
30.11.2020,13291
01.12.2020,13382
02.12.2020,13313
03.12.2020,13252
04.12.2020,13298
07.12.2020,13271
08.12.2020,13278
09.12.2020,13340
10.12.2020,13295
11.12.2020,13114
14.12.2020,13223
15.12.2020,13362
16.12.2020,13565
17.12.2020,13667
18.12.2020,13630
21.12.2020,13246
22.12.2020,13418
23.12.2020,13587
28.12.2020,13790
29.12.2020,13761
30.12.2020,13718
04.01.2021,13726
05.01.2021,13651
06.01.2021,13891
07.01.2021,13968
08.01.2021,14049
11.01.2021,13936
12.01.2021,13925
13.01.2021,13939
14.01.2021,13988
15.01.2021,13787
18.01.2021,13848
19.01.2021,13815
20.01.2021,13921
21.01.2021,13906
22.01.2021,13873
25.01.2021,13643
26.01.2021,13870
27.01.2021,13620
28.01.2021,13665
29.01.2021,13432
01.02.2021,13622
02.02.2021,13835
03.02.2021,13933
04.02.2021,14060
05.02.2021,14056
08.02.2021,14059
09.02.2021,14011
10.02.2021,13932
11.02.2021,14040
12.02.2021,14049
15.02.2021,14109
16.02.2021,14064
17.02.2021,13909
18.02.2021,13886
19.02.2021,13993
22.02.2021,13950
23.02.2021,13864
24.02.2021,13976
25.02.2021,13879
26.02.2021,13786
01.03.2021,14012
02.03.2021,14039
03.03.2021,14080
04.03.2021,14056
05.03.2021,13920
08.03.2021,14380
09.03.2021,14437
10.03.2021,14540
11.03.2021,14569
12.03.2021,14502
15.03.2021,14461
16.03.2021,14557
17.03.2021,14596
18.03.2021,14775
19.03.2021,14621
22.03.2021,14657
23.03.2021,14662
24.03.2021,14610
25.03.2021,14621
26.03.2021,14748
29.03.2021,14817
